timestamp,open,high,low,close,volume
2024-11-24 23:54:00,97920.23,97964.66,97867.44,97867.44,15.76664
2024-11-24 23:55:00,97867.44,97907.77,97812.0,97812.01,33.54726
2024-11-24 23:56:00,97812.01,97812.01,97765.11,97772.53,21.80201
2024-11-24 23:57:00,97772.52,97852.18,97755.63,97852.18,14.94049
2024-11-24 23:58:00,97852.18,97963.26,97833.65,97934.77,38.07591
2024-11-24 23:59:00,97934.77,97942.7,97900.0,97900.04,11.34519
2024-11-25 00:00:00,97900.05,97963.68,97900.05,97946.79,34.18096
2024-11-25 00:01:00,97946.79,97968.58,97801.51,97801.52,44.88814
2024-11-25 00:02:00,97801.52,97850.95,97713.95,97713.96,35.84189
2024-11-25 00:03:00,97713.95,97713.96,97654.11,97680.0,19.28113
2024-11-25 00:04:00,97679.99,97740.0,97679.99,97739.99,13.61432
2024-11-25 00:05:00,97740.0,97880.0,97740.0,97876.14,19.31262
2024-11-25 00:06:00,97876.15,97926.09,97788.53,97855.15,32.8688
2024-11-25 00:07:00,97855.15,97935.99,97836.0,97899.33,17.8137
2024-11-25 00:08:00,97899.33,97940.21,97776.02,97802.32,35.19769
2024-11-25 00:09:00,97802.31,97830.59,97776.02,97816.34,20.36139
2024-11-25 00:10:00,97816.34,97913.49,97814.19,97869.7,20.67858
2024-11-25 00:11:00,97869.7,97913.49,97865.91,97901.15,8.43456
2024-11-25 00:12:00,97901.15,97901.16,97816.27,97852.18,11.25354
2024-11-25 00:13:00,97852.18,97868.0,97744.39,97744.39,14.51443
2024-11-25 00:14:00,97744.4,97761.98,97694.49,97694.5,13.99876
2024-11-25 00:15:00,97694.5,97795.73,97694.49,97795.73,12.91156
2024-11-25 00:16:00,97795.73,97811.17,97765.11,97765.11,13.07821
2024-11-25 00:17:00,97765.11,97788.0,97716.53,97786.14,12.46625
2024-11-25 00:18:00,97786.13,97844.0,97786.13,97843.99,12.58619
2024-11-25 00:19:00,97843.99,97913.49,97843.99,97907.97,14.51365
2024-11-25 00:20:00,97907.98,97907.98,97837.58,97837.58,11.58913
2024-11-25 00:21:00,97837.58,97853.84,97772.83,97794.43,15.43259
2024-11-25 00:22:00,97794.42,97816.0,97777.01,97777.03,10.34685
2024-11-25 00:23:00,97777.03,97777.04,97713.95,97723.04,9.81351
2024-11-25 00:24:00,97723.04,97753.25,97715.4,97740.01,9.38821
2024-11-25 00:25:00,97740.02,97790.52,97654.11,97654.11,29.52789
2024-11-25 00:26:00,97654.11,97728.0,97648.54,97727.99,17.67961
2024-11-25 00:27:00,97728.0,97793.41,97728.0,97782.38,16.43304
2024-11-25 00:28:00,97782.39,97782.39,97672.4,97672.48,11.327
2024-11-25 00:29:00,97672.48,97700.0,97624.0,97624.0,9.47552
2024-11-25 00:30:00,97624.01,97700.0,97620.0,97654.06,19.35805
2024-11-25 00:31:00,97654.06,97671.0,97623.42,97629.98,9.93373
2024-11-25 00:32:00,97629.98,97676.0,97600.0,97663.99,17.62189
2024-11-25 00:33:00,97664.0,97678.78,97611.62,97660.0,19.78534
2024-11-25 00:34:00,97660.0,97708.84,97660.0,97708.84,15.45201
2024-11-25 00:35:00,97708.83,97716.0,97641.9,97649.12,10.85842
2024-11-25 00:36:00,97649.13,97708.84,97611.62,97611.62,25.24163
2024-11-25 00:37:00,97611.62,97611.62,97531.0,97536.88,20.94078
2024-11-25 00:38:00,97536.88,97540.94,97518.28,97531.1,8.42498
2024-11-25 00:39:00,97531.1,97606.52,97531.1,97588.01,13.35434
2024-11-25 00:40:00,97588.01,97648.0,97529.49,97648.0,13.26246
2024-11-25 00:41:00,97648.0,97805.86,97647.99,97805.86,15.62277
2024-11-25 00:42:00,97805.86,97844.61,97786.29,97786.29,32.77678
2024-11-25 00:43:00,97786.29,97786.3,97745.27,97746.45,10.17428
2024-11-25 00:44:00,97746.44,97794.25,97736.01,97780.54,15.74402
2024-11-25 00:45:00,97780.54,97846.16,97752.0,97846.16,7.23263
2024-11-25 00:46:00,97846.16,97926.98,97846.14,97926.08,17.85777
2024-11-25 00:47:00,97926.09,97926.09,97853.5,97883.64,11.38369
2024-11-25 00:48:00,97883.64,97933.23,97861.48,97930.33,9.82495
2024-11-25 00:49:00,97930.33,97975.83,97930.33,97945.15,28.29989
2024-11-25 00:50:00,97945.15,97994.63,97928.0,97994.62,13.62327
2024-11-25 00:51:00,97994.63,97994.63,97961.56,97986.78,7.15943
2024-11-25 00:52:00,97986.78,97986.78,97931.27,97970.55,17.93132
2024-11-25 00:53:00,97970.55,98050.0,97970.55,98049.99,35.29946
2024-11-25 00:54:00,98050.0,98050.0,97956.02,97956.02,12.29951
2024-11-25 00:55:00,97956.03,97956.03,97882.6,97922.45,25.43267
2024-11-25 00:56:00,97922.45,97933.49,97913.04,97922.2,4.2734
2024-11-25 00:57:00,97922.19,97922.2,97835.5,97835.5,16.29728
2024-11-25 00:58:00,97835.5,97835.51,97806.49,97807.52,9.6079
2024-11-25 00:59:00,97807.51,97807.52,97714.28,97714.28,25.01423
2024-11-25 01:00:00,97714.28,97840.0,97699.99,97788.0,62.17038
2024-11-25 01:01:00,97788.94,97796.29,97739.48,97775.6,18.49384
2024-11-25 01:02:00,97775.61,97803.16,97731.81,97741.82,18.09649
2024-11-25 01:03:00,97741.83,97760.0,97642.06,97642.06,9.57151
2024-11-25 01:04:00,97642.06,97642.07,97568.27,97586.97,22.977
2024-11-25 01:05:00,97586.98,97644.0,97548.76,97548.76,27.55708
2024-11-25 01:06:00,97548.77,97599.23,97548.76,97565.28,19.52606
2024-11-25 01:07:00,97565.27,97596.0,97539.02,97578.26,17.05339
2024-11-25 01:08:00,97578.26,97627.96,97563.35,97563.35,13.21317
2024-11-25 01:09:00,97563.35,97586.98,97548.5,97586.97,8.20181
2024-11-25 01:10:00,97586.98,97618.16,97518.13,97618.15,25.23679
2024-11-25 01:11:00,97618.15,97686.0,97600.01,97686.0,16.34537
2024-11-25 01:12:00,97685.99,97715.99,97621.54,97655.76,18.94619
2024-11-25 01:13:00,97655.76,97700.0,97560.46,97588.0,26.45265
2024-11-25 01:14:00,97588.0,97603.93,97542.12,97555.86,11.83085
2024-11-25 01:15:00,97555.85,97628.0,97509.3,97539.99,15.95246
2024-11-25 01:16:00,97539.99,97571.31,97532.26,97550.45,9.3303
2024-11-25 01:17:00,97550.44,97550.45,97422.5,97434.05,24.55596
2024-11-25 01:18:00,97434.04,97434.05,97326.22,97335.03,28.78757
2024-11-25 01:19:00,97335.03,97340.0,97230.76,97285.47,33.84922
2024-11-25 01:20:00,97285.47,97334.79,97285.47,97287.55,24.44997
2024-11-25 01:21:00,97287.55,97390.98,97223.21,97390.97,22.40701
2024-11-25 01:22:00,97390.98,97390.98,97208.48,97215.99,31.75963
2024-11-25 01:23:00,97218.15,97226.1,97087.14,97098.24,32.84703
2024-11-25 01:24:00,97098.24,97132.0,96888.0,96956.02,74.25573
2024-11-25 01:25:00,96956.02,97092.0,96951.48,97039.41,52.4687
2024-11-25 01:26:00,97039.42,97064.99,96900.0,97002.52,39.69462
2024-11-25 01:27:00,97002.52,97148.0,97002.52,97148.0,29.29035
2024-11-25 01:28:00,97148.0,97179.99,97072.29,97109.85,16.33257
2024-11-25 01:29:00,97109.86,97109.86,97020.75,97081.61,26.4403
2024-11-25 01:30:00,97081.62,97094.93,96960.0,97057.9,39.76928
2024-11-25 01:31:00,97057.9,97181.43,97057.9,97181.42,34.93994
2024-11-25 01:32:00,97181.42,97181.43,97046.19,97107.75,26.30473
2024-11-25 01:33:00,97107.74,97182.6,97072.12,97084.78,47.55807
2024-11-25 01:34:00,97084.79,97084.79,96928.0,97030.44,50.9683
2024-11-25 01:35:00,97030.43,97078.35,96914.21,97041.97,33.18932
2024-11-25 01:36:00,97041.97,97168.0,97041.97,97115.38,22.47175
2024-11-25 01:37:00,97115.38,97146.05,97090.69,97129.95,22.89947
2024-11-25 01:38:00,97129.96,97143.56,97014.73,97048.11,24.14748
2024-11-25 01:39:00,97048.11,97087.98,97007.99,97063.98,13.23994
2024-11-25 01:40:00,97063.99,97192.0,97046.46,97046.47,25.04031
2024-11-25 01:41:00,97046.47,97107.99,97046.46,97094.96,15.01459
2024-11-25 01:42:00,97094.96,97159.13,97094.96,97148.79,16.80612
2024-11-25 01:43:00,97148.79,97152.0,97100.0,97152.0,12.6502
2024-11-25 01:44:00,97152.0,97260.0,97151.99,97259.99,9.52919
2024-11-25 01:45:00,97260.0,97299.53,97228.0,97299.52,16.88124
2024-11-25 01:46:00,97299.53,97317.03,97268.01,97272.0,11.31427
2024-11-25 01:47:00,97272.01,97325.59,97272.0,97325.59,9.01139
2024-11-25 01:48:00,97325.59,97325.59,97202.32,97207.35,14.60376
2024-11-25 01:49:00,97207.34,97207.34,97160.0,97160.01,21.5894
2024-11-25 01:50:00,97160.01,97182.08,97139.0,97144.0,14.30138
2024-11-25 01:51:00,97144.01,97212.0,97143.21,97191.98,9.91815
2024-11-25 01:52:00,97191.99,97268.45,97172.39,97261.51,16.68601
2024-11-25 01:53:00,97261.51,97261.51,97176.01,97182.99,8.34074
2024-11-25 01:54:00,97183.0,97248.38,97176.0,97248.38,8.7238
2024-11-25 01:55:00,97248.37,97310.0,97248.37,97276.01,23.22139
2024-11-25 01:56:00,97276.01,97319.98,97216.0,97216.0,13.83335
2024-11-25 01:57:00,97216.0,97240.0,97192.01,97240.0,4.15887
2024-11-25 01:58:00,97240.0,97260.0,97202.32,97219.49,7.74469
2024-11-25 01:59:00,97219.49,97241.19,97205.22,97205.23,10.38664
2024-11-25 02:00:00,97205.22,97299.45,97202.53,97281.45,13.80777
2024-11-25 02:01:00,97281.44,97281.45,97210.12,97227.75,23.64075
2024-11-25 02:02:00,97227.76,97362.53,97227.76,97362.52,7.49516
2024-11-25 02:03:00,97362.52,97426.09,97362.52,97426.08,11.7446
2024-11-25 02:04:00,97426.09,97426.09,97365.21,97403.49,9.15074
2024-11-25 02:05:00,97403.49,97412.0,97333.41,97334.78,18.89317
2024-11-25 02:06:00,97334.79,97419.72,97334.78,97419.72,7.37657
2024-11-25 02:07:00,97419.71,97450.0,97380.01,97450.0,11.42026
2024-11-25 02:08:00,97450.0,97483.96,97449.99,97452.0,15.11825
2024-11-25 02:09:00,97452.0,97460.0,97451.5,97459.99,2.68436
2024-11-25 02:10:00,97460.0,97486.96,97429.12,97456.53,15.19023
2024-11-25 02:11:00,97456.53,97486.96,97456.53,97482.03,8.77775
2024-11-25 02:12:00,97482.03,97488.0,97469.53,97487.99,9.04882
2024-11-25 02:13:00,97487.99,97488.0,97434.05,97457.98,15.51675
2024-11-25 02:14:00,97457.98,97486.96,97457.98,97486.95,11.9258
2024-11-25 02:15:00,97486.95,97498.95,97457.99,97498.95,17.16344
2024-11-25 02:16:00,97498.94,97547.83,97498.94,97547.82,8.69007
2024-11-25 02:17:00,97547.82,97563.12,97537.73,97537.74,6.76249
2024-11-25 02:18:00,97537.73,97537.74,97509.3,97531.02,13.16305
2024-11-25 02:19:00,97531.02,97580.0,97531.01,97579.99,14.80643
2024-11-25 02:20:00,97580.0,97588.0,97533.89,97533.89,17.85645
2024-11-25 02:21:00,97533.9,97586.05,97533.89,97586.04,11.93208
2024-11-25 02:22:00,97586.05,97588.88,97552.07,97588.87,9.59097
2024-11-25 02:23:00,97588.87,97663.47,97580.02,97656.25,24.07737
2024-11-25 02:24:00,97656.26,97664.0,97640.89,97663.99,7.73952
2024-11-25 02:25:00,97664.0,97714.28,97656.25,97656.25,22.45605
2024-11-25 02:26:00,97656.26,97682.02,97633.88,97667.1,11.36614
2024-11-25 02:27:00,97667.09,97667.1,97607.71,97607.71,22.64789
2024-11-25 02:28:00,97607.71,97607.72,97552.17,97552.18,11.00109
2024-11-25 02:29:00,97552.18,97626.89,97552.17,97594.01,10.98565
2024-11-25 02:30:00,97594.02,97636.0,97594.01,97625.49,13.50961
2024-11-25 02:31:00,97625.5,97680.0,97604.62,97610.16,14.56523
2024-11-25 02:32:00,97610.15,97631.08,97590.24,97602.87,10.10065
2024-11-25 02:33:00,97602.88,97615.73,97488.97,97488.98,10.31261
2024-11-25 02:34:00,97488.98,97488.98,97429.2,97448.69,18.70422
2024-11-25 02:35:00,97448.69,97484.0,97428.57,97464.21,21.4678
2024-11-25 02:36:00,97464.21,97479.85,97424.01,97463.98,28.9782
2024-11-25 02:37:00,97463.98,97486.96,97433.7,97433.7,17.38281
2024-11-25 02:38:00,97433.7,97460.0,97392.57,97428.01,9.02354
2024-11-25 02:39:00,97428.01,97437.54,97416.0,97421.54,10.33846
2024-11-25 02:40:00,97421.53,97451.91,97409.5,97451.9,6.95567
2024-11-25 02:41:00,97451.91,97547.08,97451.9,97547.08,7.16468
2024-11-25 02:42:00,97547.07,97623.33,97536.05,97589.51,17.69801
2024-11-25 02:43:00,97589.5,97608.0,97560.67,97608.0,9.00331
2024-11-25 02:44:00,97607.99,97624.0,97590.51,97590.52,9.6413
2024-11-25 02:45:00,97590.51,97616.74,97576.15,97611.82,20.61853
2024-11-25 02:46:00,97611.81,97616.74,97572.26,97616.73,8.56308
2024-11-25 02:47:00,97616.74,97616.74,97598.01,97616.73,6.54387
2024-11-25 02:48:00,97616.73,97616.74,97577.37,97596.21,11.97705
2024-11-25 02:49:00,97596.21,97596.21,97509.3,97509.31,10.91732
2024-11-25 02:50:00,97509.31,97515.47,97460.0,97463.32,13.15475
2024-11-25 02:51:00,97463.32,97544.13,97458.13,97531.82,7.34589
2024-11-25 02:52:00,97531.82,97538.64,97496.27,97503.04,7.75707
2024-11-25 02:53:00,97503.03,97511.57,97487.04,97488.68,18.55943
2024-11-25 02:54:00,97488.68,97488.69,97396.72,97396.73,11.46272
2024-11-25 02:55:00,97396.73,97453.03,97396.73,97414.39,8.0106
2024-11-25 02:56:00,97414.39,97449.75,97414.39,97449.53,6.8216
2024-11-25 02:57:00,97449.53,97449.53,97297.36,97336.3,27.32558
2024-11-25 02:58:00,97336.3,97388.0,97336.3,97382.9,9.26888
2024-11-25 02:59:00,97382.91,97401.87,97368.62,97368.63,7.37603
2024-11-25 03:00:00,97368.62,97449.53,97368.62,97449.53,7.64629
2024-11-25 03:01:00,97449.53,97476.0,97414.17,97427.58,25.08343
2024-11-25 03:02:00,97427.58,97482.01,97427.58,97482.01,8.61877
2024-11-25 03:03:00,97482.0,97482.01,97419.0,97419.0,5.9468
2024-11-25 03:04:00,97419.01,97425.41,97406.97,97415.98,3.21042
2024-11-25 03:05:00,97415.99,97430.68,97405.05,97405.06,9.6373
2024-11-25 03:06:00,97405.06,97408.5,97339.16,97380.02,12.3929
2024-11-25 03:07:00,97380.03,97395.67,97360.03,97386.02,4.84021
2024-11-25 03:08:00,97386.02,97426.09,97379.31,97383.89,17.03283
2024-11-25 03:09:00,97383.89,97472.0,97383.89,97471.99,11.22391
2024-11-25 03:10:00,97471.99,97472.0,97439.51,97441.76,5.69638
2024-11-25 03:11:00,97441.76,97441.76,97429.38,97429.38,3.84981
2024-11-25 03:12:00,97429.38,97464.87,97429.38,97464.86,11.78082
2024-11-25 03:13:00,97464.86,97482.76,97444.0,97482.75,11.06521
2024-11-25 03:14:00,97482.76,97506.51,97476.32,97476.32,10.33791
2024-11-25 03:15:00,97476.32,97523.34,97461.01,97523.33,10.342
2024-11-25 03:16:00,97523.33,97583.26,97523.33,97583.26,9.93954
2024-11-25 03:17:00,97583.26,97673.23,97583.25,97673.23,17.63164
2024-11-25 03:18:00,97673.23,97708.0,97661.02,97684.01,23.10158
2024-11-25 03:19:00,97684.01,97732.0,97684.0,97726.87,17.59941
2024-11-25 03:20:00,97726.87,97748.33,97708.01,97748.33,5.90954
2024-11-25 03:21:00,97748.34,97785.0,97748.34,97784.99,15.9694
2024-11-25 03:22:00,97784.99,97784.99,97713.95,97713.96,12.16239
2024-11-25 03:23:00,97713.96,97776.0,97693.54,97775.99,15.94189
2024-11-25 03:24:00,97775.99,97776.0,97689.65,97689.65,8.90356
2024-11-25 03:25:00,97689.65,97711.99,97662.79,97684.33,8.52673
2024-11-25 03:26:00,97684.33,97705.97,97675.7,97682.47,15.47563
2024-11-25 03:27:00,97682.47,97696.59,97682.46,97694.81,5.07534
2024-11-25 03:28:00,97694.81,97694.82,97621.75,97621.76,6.69495
2024-11-25 03:29:00,97621.76,97632.0,97599.98,97626.17,6.87173
2024-11-25 03:30:00,97626.18,97626.18,97550.01,97550.01,8.56425
2024-11-25 03:31:00,97550.01,97560.49,97532.49,97560.49,12.59569
2024-11-25 03:32:00,97560.49,97588.0,97529.74,97529.74,8.65707
2024-11-25 03:33:00,97529.75,97587.99,97529.74,97587.98,6.41223
2024-11-25 03:34:00,97587.99,97650.0,97587.98,97631.55,7.34806
2024-11-25 03:35:00,97631.55,97715.92,97631.54,97715.91,15.30949
2024-11-25 03:36:00,97715.92,97715.92,97656.0,97669.58,11.37269
2024-11-25 03:37:00,97669.58,97681.85,97657.01,97681.85,6.20214
2024-11-25 03:38:00,97681.85,97784.0,97681.85,97752.0,14.55165
2024-11-25 03:39:00,97752.01,97771.99,97724.0,97724.01,9.69915
2024-11-25 03:40:00,97724.0,97758.49,97715.82,97748.02,10.10301
2024-11-25 03:41:00,97748.02,97786.99,97713.95,97713.96,7.99777
2024-11-25 03:42:00,97713.96,97726.08,97704.0,97723.98,5.01173
2024-11-25 03:43:00,97723.99,97751.37,97723.98,97734.31,6.63231
2024-11-25 03:44:00,97734.3,97751.37,97734.3,97735.59,6.99524
2024-11-25 03:45:00,97735.59,97777.75,97735.59,97777.75,6.70625
2024-11-25 03:46:00,97777.74,97793.11,97770.08,97793.1,9.52282
2024-11-25 03:47:00,97793.11,97839.78,97793.1,97830.04,17.7882
2024-11-25 03:48:00,97830.03,97833.12,97813.81,97813.82,5.4626
2024-11-25 03:49:00,97813.82,97844.4,97813.81,97833.76,15.90054
2024-11-25 03:50:00,97833.76,97880.02,97824.01,97880.02,23.87962
2024-11-25 03:51:00,97880.02,97880.02,97840.0,97840.0,9.4621
2024-11-25 03:52:00,97840.01,97840.01,97805.0,97805.0,3.63399
2024-11-25 03:53:00,97805.0,97827.95,97793.1,97827.95,10.31558
2024-11-25 03:54:00,97827.94,97827.95,97768.01,97768.01,7.31911
2024-11-25 03:55:00,97768.01,97810.5,97758.27,97810.49,4.69563
2024-11-25 03:56:00,97810.5,97840.01,97784.0,97790.58,12.82483
2024-11-25 03:57:00,97790.57,97799.96,97765.11,97795.99,13.29417
2024-11-25 03:58:00,97795.99,97842.0,97795.99,97842.0,4.98089
2024-11-25 03:59:00,97841.99,97898.81,97827.62,97898.8,51.70169
2024-11-25 04:00:00,97898.81,97943.98,97898.8,97934.23,33.69222
2024-11-25 04:01:00,97934.23,97957.94,97934.23,97948.01,15.41212
2024-11-25 04:02:00,97948.01,97992.0,97932.0,97985.0,26.08457
2024-11-25 04:03:00,97985.0,97985.0,97880.0,97896.88,50.00961
2024-11-25 04:04:00,97896.88,97904.0,97832.0,97844.96,34.55085
2024-11-25 04:05:00,97844.97,97908.0,97844.96,97882.61,10.53775
2024-11-25 04:06:00,97882.61,97896.57,97852.17,97888.66,53.91428
2024-11-25 04:07:00,97888.66,97984.0,97888.65,97973.92,50.617
2024-11-25 04:08:00,97973.92,97987.04,97920.0,97928.01,39.43096
2024-11-25 04:09:00,97928.0,97956.0,97920.0,97920.0,13.85402
2024-11-25 04:10:00,97920.0,97993.0,97920.0,97986.6,8.14181
2024-11-25 04:11:00,97986.59,97999.0,97986.59,97996.13,15.60299
2024-11-25 04:12:00,97996.13,98000.0,97986.6,97986.61,36.96127
2024-11-25 04:13:00,97986.61,98028.65,97986.6,98020.97,25.43135
2024-11-25 04:14:00,98020.98,98050.0,97986.6,98009.93,33.09917
2024-11-25 04:15:00,98009.93,98009.93,97900.0,97900.01,19.85266
2024-11-25 04:16:00,97900.0,97920.0,97800.01,97800.01,22.11615
2024-11-25 04:17:00,97800.01,97847.99,97752.0,97774.09,26.36165
2024-11-25 04:18:00,97774.09,97811.17,97732.01,97776.01,21.87826
2024-11-25 04:19:00,97776.01,97776.01,97714.28,97751.88,15.0706
2024-11-25 04:20:00,97751.88,97811.17,97751.87,97768.01,9.4982
2024-11-25 04:21:00,97768.01,97804.0,97744.5,97803.99,19.96089
2024-11-25 04:22:00,97804.0,97819.33,97769.45,97791.31,18.32012
2024-11-25 04:23:00,97791.3,97791.31,97729.11,97729.45,22.69459
2024-11-25 04:24:00,97729.45,97739.23,97698.83,97728.0,19.02898
2024-11-25 04:25:00,97727.99,97768.0,97704.0,97717.36,17.55167
2024-11-25 04:26:00,97717.37,97748.0,97717.36,97745.98,10.41481
2024-11-25 04:27:00,97745.99,97745.99,97700.0,97707.67,10.07653
2024-11-25 04:28:00,97707.68,97707.68,97644.0,97669.56,9.11603
2024-11-25 04:29:00,97669.56,97730.44,97669.56,97730.44,6.58438
2024-11-25 04:30:00,97730.44,97730.44,97689.65,97694.65,5.88501
2024-11-25 04:31:00,97694.64,97777.0,97694.64,97776.99,6.98282
2024-11-25 04:32:00,97777.0,97806.24,97742.33,97742.33,11.30031
2024-11-25 04:33:00,97742.33,97754.94,97701.5,97754.94,10.9877
2024-11-25 04:34:00,97754.94,97800.0,97754.93,97799.99,5.47575
2024-11-25 04:35:00,97800.0,97800.0,97760.0,97768.01,36.10688
2024-11-25 04:36:00,97768.0,97777.0,97752.0,97776.99,4.6188
2024-11-25 04:37:00,97776.99,97777.0,97752.0,97775.79,8.34668
2024-11-25 04:38:00,97775.8,97791.31,97752.01,97765.81,7.27124
2024-11-25 04:39:00,97765.81,97777.97,97760.86,97761.34,19.73364
2024-11-25 04:40:00,97761.34,97761.35,97752.0,97761.35,18.75519
2024-11-25 04:41:00,97761.34,97783.0,97752.0,97768.02,11.76133
2024-11-25 04:42:00,97768.01,97778.41,97739.46,97777.99,22.58321
2024-11-25 04:43:00,97777.99,97777.99,97768.53,97773.19,5.4299
2024-11-25 04:44:00,97773.2,97777.99,97773.19,97776.0,10.24585
2024-11-25 04:45:00,97776.0,97776.01,97700.2,97731.57,19.97536
2024-11-25 04:46:00,97731.57,97751.44,97672.0,97672.0,29.6532
2024-11-25 04:47:00,97672.0,97680.0,97644.0,97644.44,16.63731
2024-11-25 04:48:00,97644.44,97644.44,97491.66,97588.01,80.7706
2024-11-25 04:49:00,97588.0,97638.87,97588.0,97616.51,10.7651
2024-11-25 04:50:00,97616.51,97668.0,97616.5,97667.99,6.98817
2024-11-25 04:51:00,97667.99,97675.99,97656.0,97674.49,4.92958
2024-11-25 04:52:00,97674.49,97727.0,97674.49,97689.65,5.41229
2024-11-25 04:53:00,97689.65,97720.0,97689.65,97719.22,5.41015
2024-11-25 04:54:00,97719.22,97721.78,97691.25,97691.87,6.48128
2024-11-25 04:55:00,97691.86,97747.98,97671.6,97747.98,13.32176
2024-11-25 04:56:00,97747.97,97760.0,97728.0,97759.99,6.53564
2024-11-25 04:57:00,97760.0,97786.0,97757.76,97785.99,10.30474
2024-11-25 04:58:00,97785.99,97791.31,97770.84,97779.99,6.0575
2024-11-25 04:59:00,97779.99,97800.0,97776.39,97800.0,3.95674
2024-11-25 05:00:00,97799.99,97859.99,97799.99,97852.0,27.39017
2024-11-25 05:01:00,97852.0,97882.61,97804.7,97821.6,20.34741
2024-11-25 05:02:00,97821.6,97823.99,97776.39,97810.05,17.29088
2024-11-25 05:03:00,97810.06,97878.24,97810.05,97848.0,46.17862
2024-11-25 05:04:00,97847.99,97962.58,97847.99,97939.59,26.52616
2024-11-25 05:05:00,97939.58,97959.99,97909.18,97932.65,30.57408
2024-11-25 05:06:00,97932.64,97932.65,97904.0,97918.57,22.83419
